Hotel_Name,Hotel_Address,Average_Score,lat,lng,location,country,address
Fairmont Rey Juan Carlos I,Avenida Diagonal 661 671 Les Corts 08028 Barcelona Spain,8.3,41.3835246,2.1096141,Barcelona,Spain,"Avinguda Diagonal, la Maternitat i Sant Ramon, les Corts, Barcelona, Barcelonès, Barcelona, Catalonia, 08001, Spain"
Pullman Barcelona Skipper,Avenida Litoral 10 Ciutat Vella 08005 Barcelona Spain,8.6,41.3860183,2.19473,Barcelona,Spain,"10, Avda. Litoral, La Barceloneta, Barcelona, Barcelona, Spain"
Hotel Ciutadella Barcelona,Avenida Marqu s de l Argentera 4 Ciutat Vella 08003 Barcelona Spain,8.1,41.3837583,2.1846933,Barcelona,Spain,"Barcelona, Barcelona, Spain"
Catalonia Atenas,Avenida Meridiana 151 Sant Mart 08026 Barcelona Spain,7.9,41.4110056,2.1866009,Barcelona,Spain,"175, Avinguda Meridiana, el Camp de l'Arpa del Clot, Barcelona, Barcelona, 08026, Spain"
Tryp Barcelona Apolo Hotel,Avenida Paralelo 57 59 Sants Montju c 08004 Barcelona Spain,7.8,41.3747031,2.1707106,Barcelona,Spain,"57, Avinguda del Paral·lel, el Poble Sec, Barcelona, Barcelona, 08004, Spain"
Sansi Pedralbes,Avenida Pearson 1 3 Les Corts 08034 Barcelona Spain,8.4,41.39367,2.1115418,Barcelona,Spain,"Barcelona, Barcelona, Spain"
Crowne Plaza Barcelona Fira Center,Avenida Rius y Taulet 1 3 Sants Montju c 08004 Barcelona Spain,8.8,41.3725246,2.1540788,Barcelona,Spain,"Barcelona, Barcelona, Spain"
Gran Hotel Torre Catalunya,Avenida Roma 2 4 Sants Montju c 08014 Barcelona Spain,8.5,41.3795572,2.1425457,Barcelona,Spain,"123, Av. Roma, l'Antiga Esquerra de l'Eixample, Barcelona, Barcelona, 08036, Spain"
H10 Itaca,Avenida Roma 22 30 Eixample 08015 Barcelona Spain,8.2,41.3810311,2.1455516,Francisco Beltrão,Brazil,"22, Avenida Roma, Francisco Beltrão, Francisco Beltrao, Parana, Brazil"
Hotel Abbot,Avenida Roma 23 Eixample 08029 Barcelona Spain,7.4,41.3815028,2.1449138,Lisbon,Portugal,"23, Av Roma, Campo Pequeno, Lisbon, Portugal, Lisbon, Lisbon, 1000-262, Portugal"
Sercotel Amister Art Hotel Barcelona,Avenida Roma 93 95 Eixample 08029 Barcelona Spain,8.5,41.3844072,2.1514584,Francisco Beltrão,Brazil,"93, Avenida Roma, Francisco Beltrão, Francisco Beltrao, Parana, Brazil"
Melia Barcelona Sarri ,Avenida Sarri 50 Les Corts 08029 Barcelona Spain,8.1,41.391058,2.141706,Barcelona,Spain,"46, 50, Avinguda de Sarrià, les Corts, Barcelona, Barcelona, Spain"
ABaC Restaurant Hotel Barcelona GL Monumento,Avenida Tibidabo 1 Sarri St Gervasi 08022 Barcelona Spain,8.8,41.4106944,2.136294,Barcelona,Spain,"1, Avinguda del Tibidabo, Sant Gervasi - la Bonanova, Barcelona, Barcelona, 08022, Spain"
Col n Hotel Barcelona,Avinguda Catedral 7 Ciutat Vella 08002 Barcelona Spain,8.9,41.3849613,2.1756666,Barcelona,Spain,"7, Avinguda de la Catedral, Gothic Quarter, Old Town, Barcelona, Barcelonès, Barcelona, Catalonia, 08002, Spain"
Hotel SB Icaria Barcelona,Avinguda Icaria 195 Sant Mart 08005 Barcelona Spain,8.0,41.3935591,2.1993915,Barcelona,Spain,"149, Avinguda d' Icària, la Vila Olimpica del Poblenou, Barcelona, Barcelona, 08005, Spain"
Hotel Barcelona Universal,Avinguda Paral lel 76 78 Ciutat Vella 08001 Barcelona Spain,8.8,41.375237,2.1684058,Barcelona,Spain,"Avinguda Paral·lel, el Raval, Old Town, Barcelona, Barcelonès, Barcelona, Catalonia, 08001, Spain"
Aparthotel Arai 4 Superior,Avinyo 30 Ciutat Vella 08002 Barcelona Spain,9.3,41.3807517,2.1772425,Barcelona,Spain,"30, Carrer d'Avinyó, Gothic Quarter, Old Town, Barcelona, Barcelonès, Barcelona, Catalonia, 08002, Spain"
NH Collection Barcelona Podium,Bail n 4 6 Eixample 08010 Barcelona Spain,8.9,,,Barcelona,Spain,"Barcelona, Barcelona, Spain"
Hotel Ronda Lesseps,Ballester 77 81 Gr cia 08023 Barcelona Spain,7.4,41.408641,2.1478143,Barcelona,Spain,"81, Avinguda de Vallcarca, Vallcarca i els Penitents, Barcelona, Barcelona, 08023, Spain"
Hotel Barcelona Center,Balmes 103 105 Eixample 08008 Barcelona Spain,8.4,41.3917169,2.1592614,Barcelona,Spain,"Hotel Barcelona Center, 103-105, Carrer de Balmes, l'Antiga Esquerra de l'Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalonia, 08008, Spain"
Olivia Balmes Hotel,Balmes 117 Eixample 08008 Barcelona Spain,9.3,41.392095,2.158493,Barcelona,Spain,"Olivia Balmes Hotel, 117, Carrer de Balmes, l'Antiga Esquerra de l'Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalonia, 08008, Spain"
Catalonia Diagonal Centro,Balmes 142 146 Eixample 08008 Barcelona Spain,8.1,41.3938632,2.1568039,Barcelona,Spain,"Carrer de Balmes, la Dreta de l'Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalonia, 08001, Spain"
The Capital,Basil Street Knightsbridge Kensington and Chelsea London SW3 1AT United Kingdom,9.0,51.4997486,-0.1615242,London,United Kingdom,"Basil Street, Knightsbridge, London, Greater London, SW3 1AP, United Kingdom"
Vienna Sporthotel,Baumgasse 83 03 Landstra e 1030 Vienna Austria,8.4,48.191373,16.4082294,Unknown,Austria,Austria
Megaro Hotel,Belgrove Street Camden London WC1H 8AB United Kingdom,8.8,51.5294411,-0.1233745,London,United Kingdom,"Belgrove Street, King's Cross, London Borough of Camden, London, Greater London, England, WC1H 8AB, United Kingdom"
Hotel De Hallen,Bellamyplein 47 Oud West 1053 AT Amsterdam Netherlands,8.8,52.3677568,4.8682174,Amsterdam,Netherlands,"Hotel De Hallen, 47, Bellamyplein, Kinkerbuurt, Oud-West, West, Amsterdam, North Holland, Netherlands, 1053 AT, Netherlands"
AC Hotel Victoria Suites a Marriott Lifestyle Hotel,Beltran i R zpide 7 9 Les Corts 08034 Barcelona Spain,8.6,41.3893478,2.1209755,Barcelona,Spain,"Joan Beltrán - Sabater des de 1984, 15, Carrer de la Riera Blanca, la Maternitat i Sant Ramon, Barcelona, Barcelona, 08028, Spain"
Catalonia Plaza Catalunya,Bergara 11 Eixample 08002 Barcelona Spain,8.6,41.3865289,2.1682919,Barcelona,Spain,"11, Carrer de Bergara, la Dreta de l'Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalonia, 08001, Spain"
Hotel Regina,Bergara 2 4 Eixample 08002 Barcelona Spain,8.5,41.3858891,2.1681652,Barcelona,Spain,"Carrer de Bergara, la Dreta de l'Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalonia, 08001, Spain"
Hotel Pulitzer,Bergara 8 Eixample 08002 Barcelona Spain,8.8,41.386136,2.1682914,Barcelona,Spain,"Plaça de Catalunya (FGC), 8, Carrer de Bergara, la Dreta de l'Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalonia, 08001, Spain"
Hotel Alimara,Berruguete 126 Horta Guinard 08035 Barcelona Spain,8.1,41.4337561,2.147327,Barcelona,Spain,"126, Carrer de Berruguete, la Vall d'Hebron, Barcelona, Barcelona, 08035, Spain"
Thistle Holborn The Kingsley,Bloomsbury Way Camden London WC1A 2SD United Kingdom,8.5,51.5179659,-0.1234343,London,United Kingdom,"Bloomsbury Way, St Giles, Bloomsbury, London Borough of Camden, London, Greater London, England, WC1A 2SL, United Kingdom"
Hotel Boltzmann,Boltzmanngasse 8 09 Alsergrund 1090 Vienna Austria,8.1,48.2216779,16.3567111,Vienna,Austria,"Boltzmanngasse, Thurygrund, KG Alsergrund, Alsergrund, Vienna, 1090, Austria"
The Westbury A Luxury Collection Hotel Mayfair London,Bond Street Mayfair Westminster Borough London W1S 2YF United Kingdom,8.2,51.5144418,-0.146432,London,United Kingdom,"New Bond Street, Mayfair, London, Greater London, W1K 3JZ, United Kingdom"
Petit Palace Boqueria Garden,Boquer a 10 Ciutat Vella 08002 Barcelona Spain,8.5,41.3812223,2.1739622,Barcelona,Spain,"Carrer d'en Boquer, Santa Caterina, Sant Pere, Santa Caterina i la Ribera, Old Town, Barcelona, Barcelonès, Barcelona, Catalonia, 08001, Spain"
Mercer House B ria BCN,Boria 24 26 Ciutat Vella 08003 Barcelona Spain,8.6,41.3846844,2.1791065,Barcelona,Spain,"Carrer de la Bòria, Santa Caterina, Sant Pere, Santa Caterina i la Ribera, Old Town, Barcelona, Barcelonès, Barcelona, Catalonia, 08001, Spain"
Hotel ViennArt am Museumsquartier,Breite Gasse 9 07 Neubau 1070 Vienna Austria,8.4,48.2035677,16.356445,Vienna,Austria,"Breite Gasse, KG Neubau, Neubau, Vienna, 1070, Austria"
Crowne Plaza London Battersea,Bridges Court Road Battersea London SW11 3BE United Kingdom,8.8,51.4689559,-0.1787256,London,United Kingdom,"Bridges Court, Battersea, London, Greater London, SW11 3BE, United Kingdom"
Amba Hotel Marble Arch,Bryanston Street Marble Arch Westminster Borough London W1H 7EH United Kingdom,8.5,51.5144004,-0.1565506,London,United Kingdom,"Bryanston Street, Marylebone, London, Greater London, W1H 7JR, United Kingdom"
Taj 51 Buckingham Gate Suites and Residences,Buckingham Gate Westminster Borough London SW1E 6AF United Kingdom,9.5,51.498861,-0.1374897,London,United Kingdom,"Buckingham Gate, Victoria, London, Greater London, SW1E 6JP, United Kingdom"
Hotel Sans Souci Wien,Burggasse 2 07 Neubau 1070 Vienna Austria,9.4,48.204576,16.3563661,Vienna,Austria,"Burggasse, KG Neubau, Neubau, Vienna, 1070, Austria"
Catalonia La Pedrera,C rcega 368 Eixample 08037 Barcelona Spain,8.4,41.3986093,2.1625037,Barcelona,Spain,"Barcelona, Barcelona, Spain"
Ohla Eixample,C rsega 289 Eixample 08008 Barcelona Spain,9.1,41.3944574,2.1564353,Barcelona,Spain,"Barcelona, Barcelona, Spain"
Jumeirah Carlton Tower,Cadogan Place Kensington and Chelsea London SW1X 9PY United Kingdom,8.6,51.4973568,-0.1576728,London,United Kingdom,"Cadogan Place, Hans Town, Chelsea, Royal Borough of Kensington and Chelsea, London, Greater London, England, SW1X 9PU, United Kingdom"
Hotel Villa Emilia,Calabria 115 117 Eixample 08015 Barcelona Spain,9.1,41.3802469,2.1541149,Barcelona,Spain,"Carrer de Calàbria, Sant Antoni, Eixample, Barcelona, Barcelonès, Barcelona, Catalonia, 08001, Spain"
TWO Hotel Barcelona by Axel 4 Sup Adults Only,Calabria 90 92 Eixample 08015 Barcelona Spain,8.8,41.37913,2.1561186,Barcelona,Spain,"Carrer de Calàbria, Sant Antoni, Eixample, Barcelona, Barcelonès, Barcelona, Catalonia, 08001, Spain"
Hotel Best Western PLUS Alfa Aeropuerto,Calle K s n Entrada principal Mercabarna Sants Montju c 08040 Barcelona Spain,7.8,41.3283758,2.1129638,Sant Cugat del Vallès,Spain,"Entrada, Sant Cugat del Vallès, Barcelona, Spain"
AC Hotel Irla a Marriott Lifestyle Hotel,Calvet 40 42 Sarri St Gervasi 08021 Barcelona Spain,7.9,41.3948175,2.1434702,Barcelona,Spain,"42, Carrer d'Amigó, Sant Gervasi - Galvany, Barcelona, Barcelona, 08021, Spain"
Hotel Barcelona Catedral,Capellans 4 Ciutat Vella 08002 Barcelona Spain,8.9,41.384829,2.1751277,Barcelona,Spain,"4 Capellans, 4, Carrer dels Capellans, Gothic Quarter, Old Town, Barcelona, Barcelonès, Barcelona, Catalonia, 08002, Spain"
Arenas Atiram Hotels,Capitan Arenas 20 Les Corts 08034 Barcelona Spain,7.5,41.3904305,2.1262314,Barcelona,Spain,"Barcelona, Barcelona, Spain"
Holiday Inn London Regent s Park,Carburton Street Westminster Borough London W1W 5EE United Kingdom,8.2,51.5222472,-0.1426128,London,United Kingdom,"Carburton Street, Fitzrovia, London Borough of Camden, London, Greater London, England, W1T 6NW, United Kingdom"
Senator Barcelona Spa Hotel,Cardenal Reig 11 Les Corts 08028 Barcelona Spain,7.7,41.3777977,2.1135971,Barcelona,Spain,"Hotel ILUNION Les Corts Spa, 11, Carrer Cardenal Reig, Sant Ramon, la Maternitat i Sant Ramon, les Corts, Barcelona, Barcelonès, Barcelona, Catalonia, 08028, Spain"
Thistle Euston,Cardington Street Euston Camden London NW1 2LP United Kingdom,8.3,51.5291423,-0.1372782,London,United Kingdom,"Cardington Street, Euston, London, Greater London, NW1 2EA, United Kingdom"
The Connaught,Carlos Place Westminster Borough London W1K 2AL United Kingdom,9.3,51.5101556,-0.1496314,London,United Kingdom,"Borough, London, Greater London, SE1 0DB, United Kingdom"
Room Mate Anna,Carrer de Arag 271 Eixample 08007 Barcelona Spain,9.1,41.3929366,2.1653954,Barcelona,Spain,"Barcelona, Barcelona, Spain"
Gran Hotel La Florida,Carretera Vallvidrera Tibidabo 83 93 Horta Guinard 08035 Barcelona Spain,8.7,41.4253332,2.1211028,,,
Ayre Hotel Caspe,Caspe 103 Eixample 08013 Barcelona Spain,8.5,41.3961021,2.1794688,Unknown,Somalia,"103, Av Caspe, Compromiso De, Badhadhe, Jubbada Hoose, 50002, Somalia"
Doubletree By Hilton London Greenwich,Catherine Grove Greenwich Greenwich London SE10 8BB United Kingdom,8.8,51.474469,-0.019428,London,United Kingdom,"Catherine Grove, Royal Borough of Greenwich, London, Greater London, England, SE10 8BG, United Kingdom"
Chasse Hotel,Chassestraat 62 64 De Baarsjes 1057 JJ Amsterdam Netherlands,8.9,52.3696719,4.8614475,Amsterdam,Netherlands,"Chasséstraat, De Baarsjes, West, Amsterdam, North Holland, Netherlands, 1057 PK, Netherlands"
The Chelsea Harbour Hotel,Chelsea Harbour Hammersmith and Fulham London SW10 0XG United Kingdom,8.6,51.4756558,-0.1813888,London,United Kingdom,"Chelsea Harbour, Sands End, London Borough of Hammersmith and Fulham, London, Greater London, England, United Kingdom"
Palais Coburg Residenz,Coburgbastei 4 01 Innere Stadt 1010 Vienna Austria,9.5,48.2058584,16.3766545,Vienna,Austria,"Coburgbastei, Stubenviertel, Innere Stadt, Vienna, 1010, Austria"
Zenit Borrell,Comte Borrell 208 Eixample 08029 Barcelona Spain,8.0,41.3859873,2.1514021,Barcelona,Spain,"Zenit Borrell, 208, Carrer del Comte Borrell, la Nova Esquerra de l'Eixample, Eixample, Barcelona, Barcelonès, Barcelona, Catalonia, 08029, Spain"
U232 Hotel,Comte d Urgell 232 Eixample 08036 Barcelona Spain,8.7,41.3895237,2.1490307,Barcelona,Spain,"Barcelona, Barcelona, Spain"
Eurostars Monumental,Consell de Cent 498 500 Eixample 08013 Barcelona Spain,8.3,41.4006653,2.1787089,Barcelona,Spain,"498-500, Carrer del Consell de Cent, el Fort Pienc, Barcelona, Barcelona, 08013, Spain"
Pestana Arena Barcelona,Consell de Cent 51 53 Sants Montju c 08014 Barcelona Spain,8.5,41.376801,2.1460443,Las Palmas,Spain,"Calle Vía 8014, Las Palmas, Las Palmas, Spain"
Grange City Hotel,Coopers Row City of London London EC3N 2BQ United Kingdom,8.7,51.5110114,-0.0771251,City of London,United Kingdom,"Coopers Row, Aldgate, City of London, Greater London, England, EC3N 3AE, United Kingdom"
Holiday Inn London Bloomsbury,Coram Street Camden London WC1N 1HT United Kingdom,8.2,51.5241248,-0.1258066,London,United Kingdom,"Coram Street, St Pancras, London Borough of Camden, London, Greater London, England, WC1N 1HB, United Kingdom"
The Mirror Barcelona,Corcega 255 Eixample 08036 Barcelona Spain,8.6,41.3930406,2.1545393,San Nicolás de los Garza,Mexico,"Córcega, San Nicolás de los Garza, San Nicolás de los Garza, Nuevo León, Mexico"
Worldhotel Cristoforo Colombo,Corso Buenos Aires 3 Milan City Center 20124 Milan Italy,8.6,45.4758842,9.205791,Milan Belfiore,Italy,"Milan Belfiore, Padova, Italy"
IH Hotels Milano Puccini,Corso Buenos Aires 33 Central Station 20124 Milan Italy,7.6,45.4794406,9.2096756,Milan,Italy,"33, Corso Buenos Aires, Quarto Oggiaro, Milan, Milano, 20124, Italy"
Best Western Hotel City,Corso Buenos Aires 42 5 Central Station 20124 Milan Italy,8.4,45.4858877,9.2042827,Milan,Italy,"42/5, Corso Buenos Aires, Lambrate, Milan, Milano, 20124, Italy"
Ch teau Monfort Relais Ch teaux,Corso Concordia 1 Milan City Center 20129 Milan Italy,9.0,45.4682358,9.2073799,Milan Belfiore,Italy,"Milan Belfiore, Padova, Italy"
Palazzo Parigi Hotel Grand Spa Milano,Corso Di Porta Nuova 1 Milan City Center 20121 Milan Italy,9.3,45.473348,9.1910733,Milan Belfiore,Italy,"Milan Belfiore, Padova, Italy"
Hotel Lloyd,Corso di Porta Romana 48 Milan City Center 20122 Milan Italy,7.5,45.4580781,9.1924205,Milan Belfiore,Italy,"Milan Belfiore, Padova, Italy"
Hotel Romana Residence,Corso di Porta Romana 64 Milan City Center 20122 Milan Italy,7.8,45.4572218,9.1937008,Milan Belfiore,Italy,"Milan Belfiore, Padova, Italy"
Hotel Crivi s,Corso di Porta Vigentina 46 Milan City Center 20122 Milan Italy,8.0,45.4529643,9.1962217,Milan Belfiore,Italy,"Milan Belfiore, Padova, Italy"
Hotel Galileo,Corso Europa 9 Milan City Center 20122 Milan Italy,7.9,45.4642651,9.1960569,Cavarzere,Italy,"Corso Europa, Cavarzere, Venezia, Italy"
Carlyle Brera Hotel,Corso Garibaldi 84 Milan City Center 20121 Milan Italy,8.2,45.4769923,9.1844899,Adria,Italy,"84, Corso Giuseppe Garibaldi, Adria, Rovigo, Italy"
Boscolo Milano Autograph Collection,Corso Giacomo Matteotti 4 6 Milan City Center 20121 Milan Italy,7.9,45.46676,9.194293,Milan Belfiore,Italy,"Milan Belfiore, Padova, Italy"
Mokinba Hotels King,Corso Magenta 19 Milan City Center 20123 Milan Italy,7.3,45.4656023,9.1778675,Milan Belfiore,Italy,"Milan Belfiore, Padova, Italy"
Qualys Hotel Nasco,Corso Sempione 69 Fiera Milano City 20149 Milan Italy,8.2,45.4848809,9.1596461,Milan,Italy,"Hotel Nasco, 69, Corso Sempione, Portello, Municipio 8 di Milano, Milan, Lombardy, 20149, Italy"
Enterprise Hotel Design Boutique,Corso Sempione 91 Fiera Milano City 20149 Milan Italy,8.5,45.4867005,9.1575137,Milan,Italy,"Enterprise Hotel, 91, Corso Sempione, Portello, Municipio 8 di Milano, Milan, Lombardy, 20149, Italy"
Tryp Barcelona Condal Mar Hotel,Crist bal de Moura 138 Sant Mart 08019 Barcelona Spain,8.1,41.4126508,2.2090895,,,
NH Collection Barcelona Constanza,D u i Mata 66 99 Les Corts 08029 Barcelona Spain,8.7,41.3885274,2.1360471,Barcelona,Spain,"Barcelona, Barcelona, Spain"
NH Collection Amsterdam Grand Hotel Krasnapolsky,Dam 9 Amsterdam City Center 1012 JS Amsterdam Netherlands,8.4,52.3727067,4.8943658,Zaandam,Netherlands,"9, Dam, Russische buurt, Zaandam, North Holland, 1506BC, Netherlands"
Park Plaza Victoria Amsterdam,Damrak 1 5 Amsterdam City Center 1012 LG Amsterdam Netherlands,8.0,52.377278,4.897818,Amsterdam,Netherlands,"1, Damrak, Nieuwe Zijde, Amsterdam, North Holland, Netherlands"
Hotel Amsterdam De Roode Leeuw,Damrak 93 94 Amsterdam City Center 1012 LP Amsterdam Netherlands,7.9,52.373704,4.893591,Amsterdam,Netherlands,"93, Damrak, Nieuwe Zijde, Amsterdam, North Holland, Netherlands"
Swiss tel Amsterdam,Damrak 96 Amsterdam City Center 1012 LP Amsterdam Netherlands,8.5,52.3735266,4.8933041,Amsterdam,Netherlands,"96, Damrak, Nieuwe Zijde, Amsterdam, North Holland, 1012LP, Netherlands"
City Rooms,Daungasse 1 6 7 08 Josefstadt 1080 Vienna Austria,7.9,48.2133296,16.3471399,Vienna,Austria,"1, Daungasse, Josefstadt, Vienna, Vienna, 1080, Austria"
Holiday Inn Amsterdam,De Boelelaan 2 Zuideramstel 1083 HJ Amsterdam Netherlands,7.7,52.3351951,4.8885354,,,
Jaz Amsterdam,De Passage 90 Noord Holland Zuidoost 1101 AX Amsterdam Netherlands,8.9,52.314371,4.9388064,Amsterdam,Netherlands,"90, De passage, Zuidoost, Amsterdam, North Holland, Netherlands, 1101 AX, Netherlands"
Best Western Premier Hotel Couture,Delflandlaan 15 Slotervaart 1062 EA Amsterdam Netherlands,8.7,52.3511137,4.8411629,Amsterdam,Netherlands,"15, Delflandlaan, Westlandgracht, Amsterdam, North Holland, 1062EA, Netherlands"
Mercer Hotel Barcelona,Dels Lledo 7 Ciutat Vella 08003 Barcelona Spain,9.5,41.3827,2.1791999,Cardedeu,Spain,"Carrer Molí dels Lledó, Cardedeu, Barcelona, Spain"
Mercure Vienna First,Desider Friedmann Platz 2 01 Innere Stadt 1010 Vienna Austria,8.8,48.2114567,16.3738677,Vienna,Austria,"Desider-Friedmann-Platz, Bermudadreieck, Innere Stadt, Vienna, 1010, Austria"
Melia Barcelona Sky 4 Sup,Diagonal Pere IV 272 Sant Mart 08005 Barcelona Spain,8.4,41.4061636,2.2008956,Barcelona,Spain,"272, Carrer de Pere IV, el Poblenou, Barcelona, Barcelona, 08005, Spain"
Bilderberg Garden Hotel,Dijsselhofplantsoen 7 Oud Zuid 1077 BJ Amsterdam Netherlands,8.1,52.3511447,4.8740764,Amsterdam,Netherlands,"7, Dijsselhofplantsoen, Apollobuurt, Amsterdam, North Holland, 1077BJ, Netherlands"
Ako Suites Hotel,Diputaci 195 Eixample 08011 Barcelona Spain,8.7,41.3861153,2.1611899,Barcelona,Spain,"Barcelona, Barcelona, Spain"
Eurostars Cristal Palace,Diputaci 257 Eixample 08007 Barcelona Spain,8.2,41.3897945,2.1660575,Barcelona,Spain,"Barcelona, Barcelona, Spain"
